KO_ID	KO_name	KO_def
K12867	SYF1, XAB2	pre-mRNA-splicing factor SYF1
K12868	SYF2	pre-mRNA-splicing factor SYF2
K12869	CRN, CRNKL1, CLF1, SYF3	crooked neck
K12870	ISY1	pre-mRNA-splicing factor ISY1
K12871	CCDC12	coiled-coil domain-containing protein 12
K12872	RBM22, SLT11	pre-mRNA-splicing factor RBM22/SLT11
K12874	AQR	intron-binding protein aquarius
K12876	RBM8A, Y14	RNA-binding protein 8A
K12878	THOC1	THO complex subunit 1
K12879	THOC2	THO complex subunit 2
K12880	THOC3	THO complex subunit 3
K12882	NCBP1, CBP80	nuclear cap-binding protein subunit 1
K12883	NCBP2, CBP20	nuclear cap-binding protein subunit 2
K12897	TRA2	transformer-2 protein
K12901	fomC	phosphonoacetaldehyde reductase
K12902	fom3	phosphonoacetaldehyde methylase
K12903	fom4	(S)-2-hydroxypropylphosphonic acid epoxidase
K12904	phpC	phosphonoacetaldehyde reductase
K12905	phpD	2-hydroxyethylphosphonate dioxygenase
K12906	phpE	D-3-phosphoglycerate dehydrogenase
K12907	phpJ	aldehyde dehydrogenase
K12908	phpF	phosphonoformate cytidylyltransferase
K12909	phpI	carboxyvinyl-carboxyphosphonate phosphorylmutase
K12910	pmmS	2-phosphinomethylmalate synthase
K12911	phsA	peptide synthetase PhsA
K12912	phsB	peptide synthetase PhsB
K12913	phsC	peptide synthetase PhsC
K12914	phpK	P-methyltransferase
K12915	dea	phosphinothricin tripeptide acetyl hydrolase
K12917	P450I, CYP68A	cytochrome P450 monooxygenase 1
K12918	P450II, CYP68B	cytochrome P450 monooxygenase 2
K12919	P450III, CYP69A	cytochrome P450 monooxygenase 3
K12920	K12920, DES	GA4 desaturase
K12921	TDC1	taxadiene synthase
K12922	CYP725A2	taxane 13alpha-hydroxylase
K12923	TAT	taxadien-5alpha-ol O-acetyltransferase
K12924	CYP725A1	taxane 10beta-hydroxylase
K12925	TBT	2alpha-hydroxytaxane 2-O-benzoyltransferase
K12926	DBAT	10-deacetylbaccatin III 10-O-acetyltransferase
K12927	AG22	abietadiene/neoabietadiene/copalyl diphosphate synthase
K12928	K12928, ACS	aphidicolan-16beta-ol synthase/syn-copalyl-diphosphate synthase
K12929	E4.2.3.8	casbene synthase
K12931	3MaT1	anthocyanin 3-O-glucoside-6''-O-malonyltransferase
K12932	3MaT2	anthocyanidin 3-O-glucoside-3'',6''-O-dimalonyltransferase
K12933	3GGT	anthocyanidin 3-O-glucoside 2''-O-glucosyltransferase
K12934	5MaT1	anthocyanin 5-O-glucoside-6'''-O-malonyltransferase
K12935	5MaT2	anthocyanin 5-O-glucoside-4'''-O-malonyltransferase
K12936	5AT	anthocyanin 5-aromatic acyltransferase
K12937	UGAT	cyanidin-3-O-glucoside 2''-O-glucuronosyltransferase
K12939	3GT	anthocyanin 3'-O-beta-glucosyltransferase
K12940	abgA	aminobenzoyl-glutamate utilization protein A
K12941	abgB	aminobenzoyl-glutamate utilization protein B
K12942	abgT	aminobenzoyl-glutamate transport protein
K12944	nudI	nucleoside triphosphatase
K12945	nudK	GDP-mannose pyrophosphatase NudK
K12947	SPCS2, SPC2	signal peptidase complex subunit 2
K12948	SPCS3, SPC3	signal peptidase complex subunit 3
K12950	ctpC	manganese/zinc-transporting P-type ATPase C
K12952	ctpE	cation-transporting P-type ATPase E
K12953	ctpF	cation-transporting P-type ATPase F
K12954	ctpG	cation-transporting P-type ATPase G
K12955	ctpI	cation-transporting P-type ATPase I
K12956	ctpV	copper-transporting P-type ATPase V
K12957	ahr	alcohol/geraniol dehydrogenase (NADP+)
K12960	mtaD	5-methylthioadenosine/S-adenosylhomocysteine deaminase
K12962	arnE	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnE
K12963	arnF	undecaprenyl phosphate-alpha-L-ara4N flippase subunit ArnF
K12969	E3L	Vaccinia virus protein E3
K12970	M45	Murid betaherpesvirus 1 ribonucleoside-diphosphate reductase
K12971	IFI202	interferon-activable protein 202
K12972	ghrA	glyoxylate/hydroxypyruvate reductase
K12973	pagP, crcA	lipid IVA palmitoyltransferase
K12976	pagL	lipid A 3-O-deacylase
K12978	lpxF	lipid A 4'-phosphatase
K12979	lpxO	beta-hydroxylase
K12980	lpxQ	lipid A oxidase
K12981	waaZ, rfaZ	KDO transferase III
K12982	opsX	heptosyltransferase I
K12983	waaV	UDP-glucose:(glucosyl)LPS beta-1,3-glucosyltransferase
K12984	waaE, kdtX	(heptosyl)LPS beta-1,4-glucosyltransferase
K12987	migA	alpha-1,6-rhamnosyltransferase
K12988	wapR	alpha-1,3-rhamnosyltransferase
K12989	lpcC	mannosyltransferase
K12990	rfbF, rhlC	rhamnosyltransferase
K12991	rfbG	rhamnosyltransferase
K12992	rfbN	rhamnosyltransferase
K12993	wbdA, wbpX, mtfA	O-antigen biosynthesis alpha-1,2-mannosyltransferase/rhamnosyltransferase
K12994	wbdB, wbpY, mtfB	mannosyl-N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 3-alpha-mannosyltransferase / alpha-1,3-rhamnosyltransferase
K12995	wbdC, wbpZ, mtfC	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 3-alpha-mannosyltransferase / rhamnosyltransferase
K12996	rgpA	rhamnosyltransferase
K12997	rgpB	rhamnosyltransferase
K12998	rgpE	glucosyltransferase
K13000	wbyJ	mannosyltransferase
K13001	wbyK	mannosyltransferase
K13002	wbyL	glycosyltransferase
K13004	wbtD	galacturonosyltransferase WbtD
K13005	rfbV	abequosyltransferase
K13006	wbqR	UDP-perosamine 4-acetyltransferase
K13007	wbpL	Fuc2NAc and GlcNAc transferase
K13008	rfc, wbbH, wzyB	O-antigen polymerase
K13009	wzy	O-antigen polymerase
K13010	per, rfbE	perosamine synthetase
K13011	wbqL	O-antigen biosynthesis protein WbqL
K13012	wbqP	O-antigen biosynthesis protein WbqP
K13013	wbqV	O-antigen biosynthesis protein WbqV
K13014	arnD	undecaprenyl phosphate-alpha-L-ara4FN deformylase
K13015	wbpA	UDP-N-acetyl-D-glucosamine dehydrogenase
K13016	wbpB	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase
K13017	wbpE, wlbC	UDP-2-acetamido-2-deoxy-ribo-hexuluronate aminotransferase
K13018	wbpD, wlbB	UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase
K13019	wbpI, wlbD	UDP-GlcNAc3NAcA epimerase
K13020	wlbA, bplA	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase
K13021	ttuB	MFS transporter, ACS family, tartrate transporter
K13026	DHX57	ATP-dependent RNA helicase DHX57
K13028	oxdA	aldoxime dehydratase
K13033	HNL	(S)-hydroxynitrile lyase
K13038	coaBC, dfp	phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase
K13039	comE	sulfopyruvate decarboxylase subunit beta
K13043	argF	N-succinyl-L-ornithine transcarbamylase
K13049	PM20D1	carboxypeptidase PM20D1
K13051	ASRGL1, iaaA	L-asparaginase / beta-aspartyl-peptidase
K13052	divIC, divA	cell division protein DivIC
K13057	treT	trehalose synthase
K13058	mfpsA	mannosylfructose-phosphate synthase
K13060	lasI	acyl homoserine lactone synthase
K13061	rhlI, phzI, solI, cepI, tofI	acyl homoserine lactone synthase
K13063	phzE	2-amino-4-deoxychorismate synthase
K13069	E2.7.7.65	diguanylate cyclase
K13070	MAS	momilactone-A synthase
K13075	ahlD, aiiA, attM, blcC	N-acyl homoserine lactone hydrolase
K13076	SLD	sphingolipid 8-(E)-desaturase
K13077	FNSI	flavone synthase I
K13078	DICGT	chalcononaringenin 2'-O-glucosyltransferase
K13079	AS1	aureusidin synthase
K13091	RBM23_39	RNA-binding protein 23/39
K13093	HTATSF1	HIV Tat-specific factor 1
K13094	RBM5_10	RNA-binding protein 5/10
K13099	CD2BP2, PPP1R59	CD2 antigen cytoplasmic tail-binding protein 2
K13100	CWC22	pre-mRNA-splicing factor CWC22
K13102	KIN	DNA/RNA-binding protein KIN17
K13103	TFIP11	tuftelin-interacting protein 11
K13104	ZNF830, CCDC16	zinc finger protein 830
K13106	BUD13, CWC26	pre-mRNA-splicing factor CWC26
K13108	SNIP1	smad nuclear-interacting protein 1
K13110	MFAP1	microfibrillar-associated protein 1
K13115	CCDC130	coiled-coil domain-containing protein 130
K13120	FAM32A	protein FAM32A
K13122	FRG1	protein FRG1
K13123	GPATCH1	G patch domain-containing protein 1
K13125	NOSIP	nitric oxide synthase-interacting protein
K13126	PABPC	polyadenylate-binding protein
K13127	RNF113A, CWC24	RING finger protein 113A
K13179	DDX18, HAS1	ATP-dependent RNA helicase DDX18/HAS1
K13181	DDX27, DRS1	ATP-dependent RNA helicase DDX27
K13195	CIRBP	cold-inducible RNA-binding protein
K13201	TIA1, TIAL1	nucleolysin TIA-1/TIAR
K13205	AAR2, C20orf4	A1 cistron-splicing factor AAR2
K13206	CCDC55	coiled-coil domain-containing protein 55
K13210	FUBP	far upstream element-binding protein
K13212	LUC7L2	RNA-binding protein Luc7-like 2
K13217	PRPF39, PRP39	pre-mRNA-processing factor 39
K13230	BX7	2,4,7-trihydroxy-1,4-benzoxazin-3-one-glucoside 7-O-methyltransferase
K13231	STS	pinosylvin synthase
K13233	DCS	phenylpropanoylacetyl-CoA synthase
K13235	CAUGT2	UDP-glucose glucosyltransferase
K13236	DECR1	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial
K13237	DECR2, SPS19	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], peroxisomal
K13238	ECI1, DCI	Delta3-Delta2-enoyl-CoA isomerase
K13243	dos	c-di-GMP-specific phosphodiesterase
K13247	CRYL1	L-gulonate 3-dehydrogenase
K13255	fhuF	ferric iron reductase protein FhuF
K13256	psiE	protein PsiE
K13263	IF7GT	isoflavone 7-O-glucosyltransferase
K13267	CYP71D9, F6H	flavonoid 6-hydroxylase
K13270	E2.8.2.25	flavonol 3-sulfotransferase
K13271	E2.8.2.27	flavonol 4'-sulfotransferase
K13274	wprA	cell wall-associated protease
K13278	ASPG	60kDa lysophospholipase
K13280	SEC11, sipW	signal peptidase I
K13281	uvsE, UVE1	UV DNA damage endonuclease
K13282	cphB	cyanophycinase
K13283	fieF	ferrous-iron efflux pump FieF
K13288	orn, REX2, REXO2	oligoribonuclease
K13290	K13290	serine---pyruvate transaminase
K13291	TUT	terminal uridylyltransferase
K13292	lgt, umpA	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase
K13299	GSTK1	glutathione S-transferase kappa 1
K13303	SGK2	serum/glucocorticoid-regulated kinase 2
K13306	fcd	dTDP-4-dehydro-6-deoxyglucose reductase
K13308	desI, eryCIV	dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
K13309	desII, eryCV	dTDP-4-amino-4,6-dideoxy-D-glucose ammonia-lyase
K13311	desVI, eryCVI	dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase
K13315	eryBII, tylCII, tylC1, calS12, atmS12	NDP-hexose C3-ketoreductase / dTDP-4-oxo-2-deoxy-alpha-D-pentos-2-ene 2,3-reductase
K13316	tylCVII, tylK	NDP-hexose 5-epimerase
K13317	eryBIII, tylCIII, tylC3	NDP-4-keto-2,6-dideoxyhexose 3-C-methyltransferase
K13319	oleU	4-ketoreductase
K13320	oleY	L-olivosyl-oleandolide 3-O-methyltransferase
K13322	megDV	dTDP-4-keto-6-deoxyhexose 4-ketoreductase
K13326	megDIII	dTDP-3-amino-2,3,6-trideoxy-4-keto-D-glucose/dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase
K13327	spnN, oleW	dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
K13328	spnQ	dTDP-4-dehydro-2,6-dideoxy-D-glucose 3-dehydratase
K13332	angMI	N,N-dimethyltransferase
K13335	PEX16	peroxin-16
K13337	PEX19	peroxin-19
K13338	PEX1	peroxin-1
K13339	PEX6, PXAAA1	peroxin-6
K13341	PEX7, PTS2R	peroxin-7
K13342	PEX5, PXR1	peroxin-5
K13343	PEX14	peroxin-14
K13344	PEX13	peroxin-13
K13346	PEX10	peroxin-10
K13354	SLC25A17, PMP34	solute carrier family 25 (peroxisomal adenine nucleotide transporter), member 17
K13355	NUDT19	nucleoside diphosphate-linked moiety X motif 19, mitochondrial
K13356	FAR	alcohol-forming fatty acyl-CoA reductase
K13366	MPAO, PAO1	polyamine oxidase
K13371	aauA	aralkylamine dehydrogenase light chain
K13378	nuoCD	NADH-quinone oxidoreductase subunit C/D
K13382	NCS	(S)-norcoclaurine synthase
K13384	CNMT	(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinoline N-methyltransferase
K13385	CYP80B1	N-methylcoclaurine 3'-monooxygenase
K13387	CYP80A1	berbamunine synthase
K13389	CYP80G2	(S)-corytuberine synthase
K13390	PSOMT1	(R,S)-reticuline 7-O-methyltransferase
K13391	CYP719B1	salutaridine synthase
K13392	SALR	salutaridine reductase (NADPH)
K13393	SALAT	salutaridinol 7-O-acetyltransferase
K13394	COR1	codeinone reductase
K13396	E2.1.1.122	(S)-tetrahydroprotoberberine N-methyltransferase
K13398	E2.1.1.118	columbamine O-methyltransferase
K13400	CYP72A1	secologanin synthase
K13404	CYP76B1	7-ethoxycoumarin O-deethylase
K13405	CYP82B1	(S)-N-methylcoclaurine 3'-hydroxylase
K13406	CYP93B1	flavanone 2-hydroxylase
K13408	raxA	membrane fusion protein
K13409	raxB, cvaB	ATP-binding cassette, subfamily B, bacterial RaxB
K13419	pknK	serine/threonine-protein kinase PknK
K13431	SRPR	signal recognition particle receptor subunit alpha
K13435	PTO	serine/threonine-protein kinase Pto
K13437	XA21	receptor kinase-like protein
K13439	avrRpt2	cysteine protease avirulence protein AvrRpt2
K13440	avrPphB	cysteine protease avirulence protein AvrPphB
K13444	SUMF1, FGE	formylglycine-generating enzyme
K13445	AVR9	race-specific elicitor A9
K13446	CF9	disease resistance protein
K13449	PR1	pathogenesis-related protein 1
K13451	avrPto1	type III effector protein AvrPto1
K13453	PRF	disease resistance protein
K13454	avrRpm1	type III effector protein AvrRpm1
K13455	avrXccC, avrB	avirulence protein
K13465	EIX	ethylene-1,4-beta-xylanase
K13466	EIX1_2	EIX receptor 1/2
K13467	AVR2	Avr2 protein
K13468	K13468, CF2	disease resistance protein
K13469	AVR4	race-specific elicitor A4
K13470	CF4	disease resistance protein
K13471	CF5	disease resistance protein
K13472	raxST	sulfotransferase
K13473	CEBIP	chitin elicitor-binding protein
K13474	A10	AvrA10 protein
K13475	MLA10	R protein MLA10
K13476	AvrL567	AvrL567 protein
K13477	L6	R protein L6
K13478	popP2	type III effector protein PopP2
K13479	ygeT, xdhB	xanthine dehydrogenase FAD-binding subunit
K13481	xdhA	xanthine dehydrogenase small subunit
K13482	xdhB	xanthine dehydrogenase large subunit
K13483	yagT	xanthine dehydrogenase YagT iron-sulfur-binding subunit
K13484	TTHL	5-hydroxyisourate hydrolase / 2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
K13485	PRHOXNB, URAD	2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase
K13486	wspC	chemotaxis protein methyltransferase WspC
K13487	wspA	methyl-accepting chemotaxis protein WspA
K13488	wspB	chemotaxis-related protein WspB
K13489	wspD	chemotaxis-related protein WspD
K13490	wspE	two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE
K13491	wspF	two-component system, chemotaxis family, response regulator WspF
K13492	ZOG1	zeatin O-glucosyltransferase
K13494	ZOX1	zeatin O-xylosyltransferase
K13497	trpGD	anthranilate synthase/phosphoribosyltransferase
K13498	trpCF	indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase
K13501	TRP1	anthranilate synthase / indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase
K13503	trpEG	anthranilate synthase
K13507	GAT	glycerol-3-phosphate O-acyltransferase / dihydroxyacetone phosphate acyltransferase
K13509	AGPAT1_2	lysophosphatidate acyltransferase
K13511	TAZ	monolysocardiolipin acyltransferase
K13513	LCLAT1, AGPAT8	lysocardiolipin and lysophospholipid acyltransferase
K13519	LPT1, ALE1	lysophospholipid acyltransferase
K13522	K13522, nadM	bifunctional NMN adenylyltransferase/nudix hydrolase
K13524	ABAT	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase
K13525	VCP, CDC48	transitional endoplasmic reticulum ATPase
K13527	mpa	proteasome-associated ATPase
K13529	ada-alkA	AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II
K13532	kinD	two-component system, sporulation sensor kinase D
K13535	CLD1	cardiolipin-specific phospholipase
K13540	cobIJ	precorrin-2 C20-methyltransferase / precorrin-3B C17-methyltransferase
K13541	cbiGH-cobJ	cobalt-precorrin 5A hydrolase / precorrin-3B C17-methyltransferase
K13542	cobA-hemD	uroporphyrinogen III methyltransferase / synthase
K13543	hemDX	uroporphyrinogen III methyltransferase / synthase
K13548	neoA, kanK	2-deoxy-scyllo-inosamine dehydrogenase
K13549	btrN	2-deoxy-scyllo-inosamine dehydrogenase (SAM-dependent)
K13551	btrD	2'-N-acetylparomamine deacetylase
K13552	btrQ	paromamine 6'-oxidase
K13553	btrB	neamine transaminase
K13556	neoK	UDP-N-acetyl-D-glucosamine:ribostamycin N-acetyl-D-glucosaminyltransferase
K13557	neoN, neoH	neomycin C epimerase
K13558	btrI	acyl carrier protein BtrI
K13559	btrJ	[BtrI acyl-carrier protein]--L-glutamate ligase
K13560	btrK	L-glutamyl-[BtrI acyl-carrier protein] decarboxylase
K13561	btrO	4-(gamma-L-glutamylamino)butanoyl-[BtrI acyl-carrier protein] monooxygenase
K13562	btrV, btrU	NAD(P)H:FMN oxidoreductase
K13563	btrH	ribostamycin:4-(gamma-L-glutamylamino)-(S)-2-hydroxybutanoyl-[BtrI acyl-carrier protein] 4-(gamma-L-glutamylamino)-(S)-2-hydroxybutanoate transferase
K13564	btrG	gamma-L-glutamyl-butirosin B gamma-L-glutamyl cyclotransferase
K13565	LEPGT	4-hydroxybenzoate geranyltransferase
K13566	NIT2, yafV	omega-amidase
K13570	pup	prokaryotic ubiquitin-like protein Pup
K13571	pafA	proteasome accessory factor A
K13572	pafB	proteasome accessory factor B
K13573	pafC	proteasome accessory factor C
K13574	hcxB	hydroxycarboxylate dehydrogenase B
K13577	SLC25A10, DIC	solute carrier family 25 (mitochondrial dicarboxylate transporter), member 10
K13581	ccrM	modification methylase
K13582	podJ	localization factor PodJL
K13583	gcrA	GcrA cell cycle regulator
K13584	ctrA	two-component system, cell cycle response regulator CtrA
K13585	hfaA	holdfast attachment protein HfaA
K13586	hfaB	holdfast attachment protein HfaB
K13587	cckA	two-component system, cell cycle sensor histidine kinase and response regulator CckA
K13588	chpT	histidine phosphotransferase ChpT
K13589	cpdR	two-component system, cell cycle response regulator CpdR
K13590	dgcB	diguanylate cyclase
K13591	popA	two-component system, cell cycle response regulator PopA
K13592	rcdA	regulator of CtrA degradation
K13593	tipF	cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF
K13598	ntrY	two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY
K13599	ntrX	two-component system, NtrC family, nitrogen regulation response regulator NtrX
K13608	SNO	senecionine N-oxygenase
K13609	dpkA, lhpD	delta1-piperideine-2-carboxylate reductase
K13610	HMT	13-hydroxylupinine O-tigloyltransferase
K13612	pksL	polyketide synthase PksL
K13614	pksN	polyketide synthase PksN
K13617	PPME1	protein phosphatase methylesterase 1
K13621	BTA1	betaine lipid synthase
K13622	btaA	S-adenosylmethionine-diacylglycerol 3-amino-3-carboxypropyl transferase
K13623	btaB	S-adenosylmethionine-diacylgycerolhomoserine-N-methlytransferase
K13626	fliW	flagellar assembly factor FliW
K13628	iscA	iron-sulfur cluster assembly protein
K13633	ftrA	AraC family transcriptional regulator, transcriptional activator FtrA
K13634	cysB	LysR family transcriptional regulator, cys regulon transcriptional activator
K13635	cbl	LysR family transcriptional regulator, cys regulon transcriptional activator
K13638	zntR	MerR family transcriptional regulator, Zn(II)-responsive regulator of zntA
K13639	soxR	MerR family transcriptional regulator, redox-sensitive transcriptional activator SoxR
